Gender,MonthlyCharge,Bandwidth_GB_Year,const
1,0.739336492890995,0.899897748546415,1
0,0.393364928909953,0.644349081459663,1
1,0.450236966824645,0.702552696201777,1
1,0.180094786729858,0.115161589779625,1
0,0.582938388625593,0.796380961647068,1
1,0.639810426540284,0.0850106731743845,1
1,0.37914691943128,0.780768417890548,1
0,0.488151658767773,0.849639114755648,1
1,0.677725118483412,0.0819463056045288,1
1,0.393364928909953,0.138541628520483,1
0,0.393364928909953,0.280453543994633,1
0,0.274881516587678,0.272022060972543,1
1,0.33175355450237,0.75139280001105,1
1,0.42654028436019,0.160516570397333,1
1,0.402843601895735,0.447993192806306,1
0,0.772511848341232,0.14832707657425,1
0,0.322274881516588,0.834778996350691,1
1,0.322274881516588,0.844393364471765,1
1,0.985781990521327,0.137070521209918,1
0,0.620853080568721,0.831070839373581,1
1,0.739336492890995,0.924694101297352,1
0,0.450236966824645,0.89149541519722,1
1,0.772511848341232,0.804364401935688,1
1,0.725118483412322,0.893916618306739,1
0,0.345971563981043,0.266478482388418,1
1,0.109004739336493,0.544897864402618,1
0,0.440758293838863,0.756417364948962,1
1,0.701421800947867,0.790744584271322,1
0,0.28436018957346,0.80682738130738,1
1,0.488151658767773,0.544003678706911,1
0,0.213270142180095,0.555128521310885,1
1,0.488151658767773,0.744871065414266,1
1,0.274881516587678,0.822256880356262,1
0,0.28436018957346,0.630542695122677,1
1,0.739336492890995,0.818471388339862,1
1,0.0758293838862559,0.772353750235558,1
0,0,0.0253907851162769,1
1,0.393364928909953,0.185628978400613,1
0,0.402843601895735,0.815737916955278,1
1,0.4739336492891,0.705602241258132,1
0,0.592417061611374,0.21619359220281,1
1,0.454976303317536,0.648417714924033,1
0,0.18957345971564,0.185819291500206,1
0,0.620853080568721,0.782805801243313,1
0,0.28436018957346,0.778450008468305,1
0,0.620853080568721,0.251357367542662,1
1,0.23696682464455,0.24175613518668,1
1,0.165876777251185,0.750918497884227,1
1,0.497630331753555,0.859064216543226,1
1,0.644549763033175,0.84765674495118,1
0,0.393364928909953,0.0547564556479452,1
0,0.180094786729858,0.218296365381638,1
0,0.763033175355451,0.733532416515628,1
1,0.620853080568721,0.935683073633337,1
1,0.677725118483412,0.283088109619108,1
1,0.156398104265403,0.803347685778653,1
1,0.165876777251185,0.824819853091031,1
0,0.23696682464455,0.783141745908223,1
1,0.454976303317536,0.60355285765089,1
1,0.42654028436019,0.158773235935203,1
0,0.28436018957346,0.205707754823826,1
0,0.33175355450237,0.0720476785901872,1
1,0.274881516587678,0.0408079213163899,1
0,0.620853080568721,0.145393387149765,1
0,0.497630331753555,0.524974047200169,1
1,0.345971563981043,0.0500926355497976,1
1,0.33175355450237,0.618801536602119,1
0,0.843601895734597,0.234794285064198,1
1,0.677725118483412,0.291364893005862,1
1,0.592417061611374,0.759493781808952,1
1,0.23696682464455,0.133957288054188,1
0,0.393364928909953,0.853919224814006,1
1,0.402843601895735,0.92357192306335,1
1,0.33175355450237,0.0611217171897227,1
0,0.928909952606635,0.627004778066672,1
1,0.33175355450237,0.134760633271878,1
0,0.33175355450237,0.684641308739121,1
1,0.535545023696683,0.793743277856173,1
0,0.786729857819905,0.568680891170773,1
0,0.298578199052133,0.753367600858479,1
0,0.383886255924171,0.722897654777305,1
1,0.668246445497631,0.151727221163664,1
0,0.677725118483412,0.25357528899021,1
0,0.440758293838863,0.129984340234113,1
1,0.654028436018957,0.141215007021019,1
0,0.369668246445498,0.063514421531806,1
1,0.668246445497631,0.211565651379827,1
1,0.488151658767773,0.829429919215625,1
1,0.213270142180095,0.346324216506908,1
1,0.37914691943128,0.284788888063281,1
1,0.582938388625593,0.891727341782645,1
0,0.132701421800948,0.224488056812567,1
0,0.450236966824645,0.0856095698093659,1
1,0.33175355450237,0.136707907497867,1
1,0.677725118483412,0.790755937778274,1
0,0.274881516587678,0.105126078215072,1
0,0.28436018957346,0.0857910178238917,1
0,0.402843601895735,0.769649396254175,1
1,0.691943127962085,0.293779222527445,1
0,0.132701421800948,0.19489642644785,1
1,0.488151658767773,0.258811120911875,1
1,0.573459715639811,0.800335472619235,1
1,0.227488151658768,0.764094948065745,1
1,0.322274881516588,0.668209570775241,1
1,0.298578199052133,0.75932079767865,1
0,0.450236966824645,0.933000005228605,1
0,0.213270142180095,0.60997444824509,1
0,0.227488151658768,0.0899926295489936,1
0,0.227488151658768,0.834830743234854,1
0,0.559241706161137,0.958090295782463,1
0,0.180094786729858,0.858562469040347,1
1,0.33175355450237,0.789147048291652,1
1,0.227488151658768,0.112874103007312,1
1,0.606635071090047,0.806847448917203,1
1,0.345971563981043,0.290882331407631,1
0,0.488151658767773,0.852631547591204,1
0,0.606635071090047,0.888437720614879,1
1,0.545023696682464,0.149384337033576,1
1,0.322274881516588,0.147651203936038,1
0,0.393364928909953,0.23380665818147,1
0,0.677725118483412,0.235687149844182,1
1,0.4739336492891,0.856493489372061,1
0,0.725118483412322,0.103323248772093,1
0,0.606635071090047,0.284857346366145,1
1,0.227488151658768,0.858467808601423,1
1,0.4739336492891,0.0674392754400891,1
1,0.497630331753555,0.565474820385558,1
0,0.0710900473933649,0.605466345648436,1
1,0.488151658767773,0.286595272941334,1
0,0.33175355450237,0.737819547945706,1
1,0.725118483412322,0.574700057243664,1
1,0.450236966824645,0.835100299854934,1
0,0.308056872037915,0.640810217445158,1
0,0.559241706161137,0.334651187738021,1
1,0.497630331753555,0.0714786268544188,1
1,0.654028436018957,0.776790700295342,1
0,0.497630331753555,0.144080982630218,1
1,0.37914691943128,0.104073333042918,1
1,0.393364928909953,0.852327282057847,1
0,0.393364928909953,0.75045920230812,1
0,0.274881516587678,0.800312367231657,1
0,0.677725118483412,0.932704548465412,1
0,0.620853080568721,0.799452453951619,1
0,0.28436018957346,0.701027312548392,1
1,0.725118483412322,0.917124144611717,1
0,0.592417061611374,0.103492480536507,1
1,0.497630331753555,0.693764497254246,1
1,0.42654028436019,0.737351929786661,1
0,0.454976303317536,0.628174667331101,1
1,0.118483412322275,0.360430874217103,1
1,0.298578199052133,0.220217989197689,1
1,0.440758293838863,0.512074052928194,1
0,0.582938388625593,0.22216264914998,1
0,0.881516587677725,0.895206475304639,1
0,0.156398104265403,0.184509059330871,1
1,0.559241706161137,0.77313168078343,1
0,0.369668246445498,0.726221714849524,1
1,0.28436018957346,0.87532185278872,1
1,0.450236966824645,0.771097676182017,1
0,0.4739336492891,0.130102611952347,1
1,0.33175355450237,0.146137913422449,1
1,0.772511848341232,0.837497913245869,1
1,0,0.598331641616724,1
0,0.535545023696683,0.756172145247982,1
1,0.592417061611374,0.169227282238203,1
1,0.298578199052133,0.201952195091832,1
1,0.28436018957346,0.863719770658911,1
0,0.298578199052133,0.209379882685867,1
1,0.42654028436019,0.112633329456397,1
0,0.37914691943128,0.0948874784353776,1
0,0.28436018957346,0.154321232919167,1
1,0.227488151658768,0.783820825383126,1
0,0.336492890995261,0.562617983953938,1
0,0.33175355450237,0.673046159596333,1
0,0.33175355450237,0.723225788605246,1
1,0.881516587677725,0.109477807064564,1
0,0.061611374407583,0.744370037411368,1
0,0.573459715639811,0.364034279050548,1
1,0.620853080568721,0.730579917999446,1
0,0.511848341232227,0.902346831958948,1
0,0.511848341232227,0.26829931538011,1
0,0.407582938388626,0.0953088355013865,1
1,0.37914691943128,0.676626436767543,1
0,0.620853080568721,0.785951313661261,1
1,0.497630331753555,0.76196774115873,1
1,0.772511848341232,0.231819611984089,1
0,0.511848341232227,0.248085056924758,1
0,0.322274881516588,0.749868089309325,1
1,0.180094786729858,0.74388523178422,1
0,0.393364928909953,0.863883969578782,1
1,0.450236966824645,0.878946855186801,1
0,0.715639810426541,0.683160250939429,1
0,0.322274881516588,0.269909805929104,1
1,0.28436018957346,0.22983738439474,1
1,0.42654028436019,0.69757576404742,1
0,0.274881516587678,0.696915194669779,1
0,0.308056872037915,0.807597774596764,1
0,0.526066350710901,0.255151270669483,1
1,0.118483412322275,0.226072764445971,1
0,0.260663507109005,0.692349649730486,1
1,0.322274881516588,0.225630941339349,1
1,0.677725118483412,0.192895647924368,1
0,0.33175355450237,0.0949109847382264,1
0,0.322274881516588,0.726976362240921,1
1,0.393364928909953,0.386027603516526,1
0,0.345971563981043,0.126762495279231,1
1,0.545023696682464,0.296388194428129,1
1,0.488151658767773,0.279918172896866,1
1,0.42654028436019,0.617136954618516,1
0,0.620853080568721,0.590495913289281,1
1,0.639810426540284,0.71805626262631,1
1,0.37914691943128,0.881344886798701,1
1,0.526066350710901,0.280978846947393,1
1,0.118483412322275,0.572078816861653,1
0,0.772511848341232,0.17742982005205,1
1,0.322274881516588,0.233118329297994,1
1,0.786729857819905,0.169087904711225,1
0,0.834123222748815,0.245437403511376,1
1,0.677725118483412,0.227223705259309,1
0,0.691943127962085,0.197750169272287,1
0,0.535545023696683,0.142064372822563,1
0,0.488151658767773,0.8390728849979,1
0,0.42654028436019,0.137631033684594,1
1,0.739336492890995,0.835044596363411,1
0,0.28436018957346,0.768810511107155,1
1,0.834123222748815,0.696557256493924,1
1,0.322274881516588,0.11355611651147,1
1,0.393364928909953,0.880591656703756,1
0,0.497630331753555,0.809902680008141,1
1,0.37914691943128,0.0659867129952409,1
0,0.180094786729858,0.193689414468361,1
1,0.668246445497631,0.411945087878154,1
0,0.677725118483412,0.255578599114143,1
1,0.274881516587678,0.348133490236642,1
1,0.37914691943128,0.871086519360288,1
1,0.677725118483412,0.152681567852467,1
0,0.251184834123223,0.188828190876022,1
1,0.23696682464455,0.207292283403255,1
0,0.42654028436019,0.114458207340196,1
0,0.393364928909953,0.171183637813334,1
0,0.42654028436019,0.221673511958744,1
0,0.488151658767773,0.901574955691432,1
0,0.668246445497631,0.673611301772816,1
0,0.592417061611374,0.0739289970139222,1
1,0.227488151658768,0.781889446552343,1
1,0.37914691943128,0.630556943763906,1
1,0.573459715639811,0.62436826612264,1
0,0.497630331753555,0.158386213768133,1
1,0.33175355450237,0.722136408804316,1
1,0.37914691943128,0.0808393304950911,1
1,0.739336492890995,0.227385180673991,1
0,0.274881516587678,0.107911116173325,1
0,0.772511848341232,0.218116245079462,1
0,0.274881516587678,0.255320296621776,1
1,0.227488151658768,0.849008479233062,1
0,0.843601895734597,0.272307562820234,1
0,0.393364928909953,0.859104157573554,1
1,0.369668246445498,0.0838281559356524,1
0,0.345971563981043,0.130889287730497,1
0,0.739336492890995,0.169963786350249,1
1,0.33175355450237,0.763728604919279,1
0,0.582938388625593,0.848769647932295,1
1,0.18957345971564,0.641493009934055,1
0,0.417061611374408,0.261812284556297,1
0,0.497630331753555,0.73056923530236,1
1,0.345971563981043,0.158265548238192,1
1,0.322274881516588,0.894062245445683,1
1,0.677725118483412,0.231499050254484,1
0,0.440758293838863,0.0860352276547443,1
0,0.33175355450237,0.216645091220574,1
0,0.42654028436019,0.746939102693212,1
0,0.535545023696683,0.813423766561702,1
0,0.28436018957346,0.753828758653034,1
1,0.440758293838863,0.122744191973717,1
1,0.668246445497631,0.798648186191881,1
1,0.118483412322275,0.792777601362938,1
1,0.819905213270142,0.776121295160933,1
0,0.33175355450237,0.3035816274495,1
0,0.298578199052133,0.156413508166334,1
1,0.0710900473933649,0.164111043664427,1
1,0.156398104265403,0.142833142060986,1
0,0.772511848341232,0.157176425738109,1
1,0.592417061611374,0.175135176974999,1
0,0.573459715639811,0.848213738315607,1
1,0.488151658767773,0.747501209519306,1
0,0.227488151658768,0.195708125233097,1
1,0.18957345971564,0.158136003687246,1
1,0.33175355450237,0.168791723593318,1
1,0.345971563981043,0.621114112634355,1
1,0.393364928909953,0.657950415442225,1
0,0.393364928909953,0.218507392341683,1
0,0.165876777251185,0.115692868423182,1
1,0.322274881516588,0.194598355696533,1
1,0.582938388625593,0.846967010908086,1
1,0.772511848341232,0.667923509348183,1
1,0.33175355450237,0.079438534910204,1
0,0.37914691943128,0.114102133281846,1
0,0.123222748815166,0.0415253759560632,1
0,0.677725118483412,0.923738336598167,1
0,0.867298578199052,0.172944407906093,1
0,0.274881516587678,0.873350847057387,1
1,0.677725118483412,0.305385388344389,1
1,0.393364928909953,0.0964697677835093,1
0,0.37914691943128,0.051320534917885,1
1,0.450236966824645,0.129985510510328,1
0,0.227488151658768,0.783568282603053,1
0,0.274881516587678,0.834656557843718,1
1,0.18957345971564,0.0616251702602396,1
1,0.37914691943128,0.635403239766333,1
1,0.393364928909953,0.292818527133011,1
1,0.928909952606635,0.790825186688679,1
0,0.402843601895735,0.432071931440734,1
1,0.37914691943128,0.824065874367707,1
0,0.772511848341232,0.159737757715925,1
1,0.33175355450237,0.211951302370409,1
1,0.28436018957346,0.220371979185296,1
1,0.725118483412322,0.16807862143592,1
1,0.165876777251185,0.833821698127037,1
0,0.606635071090047,0.81654912755429,1
0,0.440758293838863,0.19875940828385,1
0,0.488151658767773,0.0748008855208598,1
1,0.42654028436019,0.1681554524397,1
0,0.23696682464455,0.824532217588205,1
0,0.592417061611374,0.317769198565533,1
1,0.511848341232227,0.154028912456251,1
1,0.559241706161137,0.189817147670008,1
1,0.37914691943128,0.645429562677868,1
0,0.606635071090047,0.640614220738349,1
0,0.23696682464455,0.114169172017957,1
1,0.393364928909953,0.183122749355296,1
0,0.118483412322275,0.631533625936755,1
0,0.345971563981043,0.712727382750994,1
0,0.819905213270142,0.386814738495299,1
1,0.227488151658768,0.561573772017296,1
1,0.28436018957346,0.0350483385714853,1
0,0.061611374407583,0.159876074769325,1
0,0.298578199052133,0.893483199599584,1
0,0.739336492890995,0.151339918421586,1
0,0.677725118483412,0.92148772509232,1
0,0.28436018957346,0.868283652138234,1
0,0.739336492890995,0.41706567971953,1
1,0.796208530805687,0.814023336076949,1
1,0.592417061611374,0.129711068172672,1
0,0.440758293838863,0.943304113818155,1
0,0.630331753554503,0.718256588327054,1
1,0.535545023696683,0.890982812939808,1
1,0.715639810426541,0.165954693472659,1
1,0,0.0375690611650306,1
1,0.393364928909953,0.680941970098855,1
1,0.440758293838863,0.188679117305038,1
1,0.725118483412322,0.178011376937378,1
1,0.497630331753555,0.919778894645178,1
0,0.23696682464455,0.608487549773291,1
1,0.227488151658768,0.133055674902629,1
1,0.440758293838863,0.0492915331473412,1
0,0.559241706161137,0.184781372154195,1
0,0.881516587677725,0.83437971041424,1
1,0.890995260663507,0.877006531224971,1
1,0.511848341232227,0.861298570833476,1
0,0.440758293838863,0.200874717525464,1
1,0.450236966824645,0.237916957248659,1
1,0.345971563981043,0.0899784899107979,1
1,0.37914691943128,0.687172976299561,1
0,0.677725118483412,0.189068031532885,1
1,0.213270142180095,0.118689978765385,1
1,0.156398104265403,0.777169687451009,1
1,0.227488151658768,0.168257550043942,1
1,0.526066350710901,0.834509275954767,1
0,0.37914691943128,0.0925091992897383,1
0,0.393364928909953,0.860876097407345,1
0,0.393364928909953,0.807263544794877,1
0,0.881516587677725,0.184715978615689,1
0,0.440758293838863,0.923942685159097,1
0,0.345971563981043,0.653422405870295,1
1,0.668246445497631,0.839649965533869,1
1,0.132701421800948,0.824746103700389,1
0,0.559241706161137,0.221747140266635,1
0,0.715639810426541,0.109733630130582,1
0,0.274881516587678,0.792296473338791,1
0,0.37914691943128,0.709844523094502,1
1,0.322274881516588,0.674854575608983,1
0,0.393364928909953,0.735546228997597,1
0,0.739336492890995,0.097860129533489,1
0,0.511848341232227,0.911944260631658,1
1,0.772511848341232,0.627448476385291,1
0,0.298578199052133,0.363076961979106,1
1,0.938388625592417,0.161726777790612,1
0,0.440758293838863,0.0441164043782139,1
1,0.4739336492891,0.118060345873663,1
0,0.881516587677725,0.195288846792396,1
1,0.454976303317536,0.810542471414298,1
1,0.511848341232227,0.119162103787214,1
0,0.440758293838863,0.887316704661061,1
1,0.180094786729858,0.733310265648944,1
1,0.118483412322275,0.231638845288497,1
0,0.33175355450237,0.191822416821475,1
1,0.4739336492891,0.0796414053905714,1
1,0.345971563981043,0.907029621554882,1
0,0.450236966824645,0.201157018390701,1
1,0.227488151658768,0.754820970259895,1
0,0.90521327014218,0.686582377759673,1
1,0.582938388625593,0.895610032549375,1
0,0.061611374407583,0.869669581160058,1
0,0.440758293838863,0.820077739943438,1
0,0.497630331753555,0.597269338660504,1
1,0.440758293838863,0.740715639319659,1
0,0.393364928909953,0.128947286744003,1
1,0.227488151658768,0.624766481019329,1
1,0.620853080568721,0.310422570733256,1
0,0.118483412322275,0.807680705858077,1
0,0.535545023696683,0.191073013255604,1
1,0.42654028436019,0.168494299235415,1
0,0.23696682464455,0.828653441803556,1
1,0.545023696682464,0.121550079305267,1
0,0.450236966824645,0.788035894727836,1
0,0.725118483412322,0.860612440858457,1
1,0.772511848341232,0.673535850655485,1
0,0.165876777251185,0.885912941777719,1
0,0.33175355450237,0.734828688900345,1
1,0.488151658767773,0.0789459682784925,1
1,0.440758293838863,0.161180933891566,1
0,0.165876777251185,0.122307507030785,1
1,0.298578199052133,0.0996487480450903,1
0,0.118483412322275,0.0783693038645311,1
0,0.535545023696683,0.22474198404825,1
0,0.42654028436019,0.10390544348366,1
0,0.274881516587678,0.640213996838933,1
0,0.180094786729858,0.794036558271138,1
0,0.393364928909953,0.75083710600162,1
1,0.18957345971564,0.660874342284306,1
0,0.573459715639811,0.944329285634924,1
1,0.497630331753555,0.672231946202202,1
1,0.322274881516588,0.221782835832993,1
1,0.668246445497631,0.226993573497216,1
1,0.402843601895735,0.0258249511096207,1
1,0.668246445497631,0.175731109152972,1
0,0.639810426540284,0.864125861217533,1
1,0.450236966824645,0.127103795142951,1
1,0.763033175355451,0.81211027201182,1
0,0.165876777251185,0.683089722521317,1
1,0.488151658767773,0.123869419836734,1
0,0.355450236966825,0.755601196382525,1
0,0.393364928909953,0.731821116722847,1
0,0.322274881516588,0.124540137462476,1
0,0.573459715639811,0.82645412440663,1
1,0.639810426540284,0.199800089258983,1
1,0.33175355450237,0.107507906641697,1
1,0.165876777251185,0.30150700115564,1
1,0.393364928909953,0.244048248519502,1
1,0.677725118483412,0.837132259757055,1
0,0.668246445497631,0.703685827427262,1
1,0.322274881516588,0.0310748133951539,1
1,0.668246445497631,0.83576844332992,1
0,0.454976303317536,0.192353914127916,1
1,0.274881516587678,0.815819465759989,1
0,0.345971563981043,0.325687690808789,1
1,0.180094786729858,0.919044049281156,1
1,0.118483412322275,0.0950169759239716,1
1,0.677725118483412,0.893180803566774,1
1,0.402843601895735,0.249906463060511,1
0,0.497630331753555,0.628386497178304,1
1,0.23696682464455,0.310464411820393,1
0,0.90521327014218,0.27198467081881,1
0,0.549763033175356,0.200496624640165,1
1,0.772511848341232,0.136334243128528,1
1,0.165876777251185,0.0404862955721078,1
0,0.450236966824645,0.671203796292335,1
0,0.511848341232227,0.142627922789421,1
1,0.165876777251185,0.581383640783996,1
1,0.559241706161137,0.242307768497564,1
0,0.118483412322275,0.0414050080926462,1
1,0.33175355450237,0.0919914583974415,1
0,0.786729857819905,0.724804986545103,1
1,0.985781990521327,0.161789372147209,1
0,0.322274881516588,0.771362093924475,1
0,0.497630331753555,0.296261549866193,1
0,0.33175355450237,0.0388810094396297,1
1,0.639810426540284,0.097530356890488,1
0,0.535545023696683,0.703966259363097,1
0,0.464454976303318,0.170659591522479,1
0,0.511848341232227,0.227583902742211,1
1,0.488151658767773,0.204501404230308,1
1,0.241706161137441,0.0484035900670715,1
1,0.274881516587678,0.208205710690252,1
1,0.454976303317536,0.527729640032189,1
0,0.402843601895735,0.135475057915648,1
1,0.336492890995261,0.132543910800583,1
1,0.450236966824645,0.286643559400402,1
0,0.28436018957346,0.295358912651552,1
1,0.535545023696683,0.816345655415444,1
1,0.497630331753555,0.854471745969876,1
1,0.170616113744076,0.105164092373332,1
0,0.165876777251185,0.107021379768979,1
0,0.592417061611374,0.0769977182369007,1
1,0.23696682464455,0.195212737144819,1
1,0.440758293838863,0.0901823076923514,1
0,0.763033175355451,0.106524131132853,1
0,0.061611374407583,0.59311771739146,1
0,0.440758293838863,0.809442510865674,1
0,0.28436018957346,0.864064040048552,1
1,0.37914691943128,0.103572453980373,1
1,0.308056872037915,0.216275013071029,1
1,0.322274881516588,0.517157145527133,1
0,0.345971563981043,0.0542568459552815,1
0,0.402843601895735,0.179478271053668,1
0,0.23696682464455,0.806078107677008,1
1,0.251184834123223,0.825899073506531,1
1,0.28436018957346,0.120975151843365,1
1,0.450236966824645,0.310800533111911,1
1,0.23696682464455,0.111373841468969,1
1,0.274881516587678,0.199431427834743,1
0,0.28436018957346,0.737928834981099,1
0,0.180094786729858,0.773136163558171,1
0,0.668246445497631,0.0974754654244452,1
0,0.118483412322275,0.181790227107948,1
0,0.260663507109005,0.266394455099746,1
1,0.061611374407583,0.108297085505881,1
0,0.393364928909953,0.150353651435231,1
0,0.322274881516588,0.567871705280977,1
1,0.725118483412322,0.818575100713957,1
1,0.928909952606635,0.119928375808119,1
1,0.488151658767773,0.237083194987199,1
0,0.440758293838863,0.259569242435847,1
1,0.454976303317536,0.197870094598238,1
0,0.308056872037915,0.101584093406879,1
1,0.42654028436019,0.739681157695726,1
0,0.4739336492891,0.715621816519215,1
0,0.118483412322275,0.0489661509534831,1
0,0.123222748815166,0.197848683369675,1
1,0.772511848341232,0.213025166587594,1
1,0.369668246445498,0.238542426193089,1
0,0.843601895734597,0.737833683785787,1
0,0.260663507109005,0.683354684850584,1
0,0.260663507109005,0.0466582859398301,1
0,0.938388625592417,0.175378274586531,1
0,0.180094786729858,0.547914721685255,1
1,0.156398104265403,0.0690827670929782,1
1,0.213270142180095,0.063450036806809,1
0,0.668246445497631,0.81195826004232,1
0,0.322274881516588,0.347447064979631,1
0,0.274881516587678,0.0871278596127249,1
1,0.497630331753555,0.0615814328858529,1
0,0.42654028436019,0.209159886606684,1
1,0.573459715639811,0.776207339591148,1
0,0.545023696682464,0.106566092460302,1
0,0.33175355450237,0.228419800086668,1
1,0.123222748815166,0.0743308447786763,1
0,0.156398104265403,0.788960779755757,1
0,0.4739336492891,0.0356150958319505,1
1,0.37914691943128,0.243640767651032,1
0,0.440758293838863,0.246876617796565,1
1,0.772511848341232,0.827170415980794,1
1,0.33175355450237,0.867168647486107,1
0,0.33175355450237,0.152369416947711,1
1,0.834123222748815,0.731807158223305,1
0,0.227488151658768,0.0994227540718465,1
1,0.298578199052133,0.0854747086119,1
0,0.218009478672986,0.651063207552891,1
1,0.33175355450237,0.0520486324172767,1
0,0.402843601895735,0.240150044168035,1
0,0.23696682464455,0.707159543781206,1
1,0.938388625592417,0.222359303244746,1
1,0.369668246445498,0.0176323295447552,1
1,0.606635071090047,0.0674806564413274,1
1,0.308056872037915,0.0556404601975958,1
1,0.90521327014218,0.414082305958458,1
0,0.440758293838863,0.631799720561091,1
0,0,0.17006745874419,1
0,0.274881516587678,0.748302643685646,1
1,0.786729857819905,0.268635572033006,1
0,0.4739336492891,0.1496782082981,1
0,0.298578199052133,0.819474553080992,1
0,0.33175355450237,0.858430021359092,1
1,0.180094786729858,0.708415387948863,1
1,0.417061611374408,0.705001583997129,1
0,0.639810426540284,0.123366599009513,1
1,0.497630331753555,0.234241384668012,1
1,0.0758293838862559,0.181252073962623,1
1,0.786729857819905,0.229207731955578,1
0,0.37914691943128,0.759116960863688,1
1,0.606635071090047,0.300642044236418,1
0,0.592417061611374,0.704479301259414,1
0,0.796208530805687,0.84400923829569,1
0,0.061611374407583,0.125085587842581,1
1,0.393364928909953,0.666894221146224,1
0,0.488151658767773,0.195530034209296,1
0,0.639810426540284,0.867448618365098,1
0,0.985781990521327,0.160148842509684,1
0,0.526066350710901,0.633387858348902,1
1,0.440758293838863,0.754479715944992,1
0,0.772511848341232,0.791694011544991,1
1,0.691943127962085,0.938361874442227,1
0,0.251184834123223,0.912062059584573,1
1,0.298578199052133,0.807550439236996,1
1,0.440758293838863,0.816903318161874,1
0,0.213270142180095,0.0799155277442112,1
0,0.450236966824645,0.896956542995808,1
1,0.061611374407583,0.0835994642872547,1
1,0.33175355450237,0.221623477938597,1
0,0.37914691943128,0.773532660593325,1
0,0.274881516587678,0.0784511774508765,1
0,0.28436018957346,0.460759391351913,1
1,0.511848341232227,0.847608442785623,1
1,0.763033175355451,0.173059366840229,1
1,0.630331753554503,0.878188968831804,1
1,0.274881516587678,0.109499577728988,1
1,0.654028436018957,0.0982738455782318,1
1,0.227488151658768,0.253697212038773,1
0,0.511848341232227,0.872174284676937,1
0,0.881516587677725,0.0964254758272755,1
1,0.417061611374408,0.303546120218224,1
0,0.061611374407583,0.0948865545796958,1
1,0.772511848341232,0.365463574973519,1
0,0.383886255924171,0.734357546776318,1
0,0.725118483412322,0.175772333117878,1
0,0.274881516587678,0.197199695528649,1
1,0.123222748815166,0.591938848727282,1
1,0.33175355450237,0.741237635770916,1
0,0.535545023696683,0.731304259577571,1
0,0.488151658767773,0.185384259022701,1
1,0.42654028436019,0.653998771618229,1
1,0.450236966824645,0.581024708244602,1
1,0.573459715639811,0.616341754357652,1
1,0.834123222748815,0.683538758047678,1
0,0.355450236966825,0.157429986441454,1
0,0.274881516587678,0.0783494170649531,1
1,0.402843601895735,0.181938592601851,1
0,0.526066350710901,0.189607150770068,1
1,0.630331753554503,0.76970775014432,1
1,0.488151658767773,0.79119564293625,1
1,0.526066350710901,0.259288856191616,1
0,0.393364928909953,0.131756544793636,1
0,0.42654028436019,0.176715687406189,1
0,0.786729857819905,0.243396455499543,1
1,0.42654028436019,0.0260592629110194,1
0,0.402843601895735,0.591784408534586,1
1,0.772511848341232,0.734377856551644,1
1,0.33175355450237,0.817232965952567,1
1,0.450236966824645,0.817231697011044,1
0,0.834123222748815,0.761733132904491,1
0,0.582938388625593,0.811395197690551,1
0,0.383886255924171,0.121815630627871,1
1,0.772511848341232,0.941854006226141,1
0,0.488151658767773,0.145504766146703,1
0,0.383886255924171,0.0507903421924195,1
1,0.677725118483412,0.929123244660968,1
0,0.725118483412322,0.908733914111784,1
1,0.33175355450237,0.301099918660846,1
1,0.582938388625593,0.133565175128468,1
0,0.393364928909953,0.105542846987291,1
1,0.260663507109005,0.0442184698269892,1
1,0.241706161137441,0.0321661114724187,1
1,0.535545023696683,0.757783729968113,1
0,0.668246445497631,0.632256283636475,1
1,0.90521327014218,0.307941597151072,1
1,0.497630331753555,0.715717214877549,1
1,0.488151658767773,0.109214072268804,1
0,0.227488151658768,0.119658006277284,1
1,0.545023696682464,0.096325410471364,1
0,0.355450236966825,0.893221487228459,1
1,0.511848341232227,0.951365956045025,1
1,0.867298578199052,0.140088007894404,1
1,0.654028436018957,0.78532940437838,1
0,0.511848341232227,0.948700008427211,1
0,0.535545023696683,0.173010839500734,1
0,0.298578199052133,0.953571552610672,1
0,0.180094786729858,0.712819225588582,1
0,0.526066350710901,0.863346941446427,1
0,0.308056872037915,0.737389123466495,1
0,0.402843601895735,0.876363028375469,1
0,0.274881516587678,0.0452059863787714,1
0,0.28436018957346,0.595561572256598,1
1,0.592417061611374,0.796168039342163,1
1,0.322274881516588,0.880889252119603,1
1,0.497630331753555,0.150223482765527,1
1,0.559241706161137,0.38440827849584,1
0,0.4739336492891,0.663959898321874,1
0,0.33175355450237,0.756838532023568,1
0,0.417061611374408,0.0900372638067369,1
1,0.545023696682464,0.686958830316378,1
0,0.620853080568721,0.19578969417067,1
1,0.369668246445498,0.47181509099289,1
0,0.668246445497631,0.191801446945253,1
1,0.90521327014218,0.32170259473342,1
1,0.606635071090047,0.30631005133967,1
0,0.511848341232227,0.876509606613713,1
1,0.213270142180095,0.519910924830822,1
1,0.383886255924171,0.702868629657438,1
1,0.450236966824645,0.112784800337351,1
0,0.213270142180095,0.195907976597874,1
1,0.772511848341232,0.114040175609197,1
1,0.165876777251185,0.0578409060486401,1
1,0.881516587677725,0.121642307665766,1
1,0.213270142180095,0.794345237470684,1
1,0.497630331753555,0.140310760747976,1
